geoid,geoname,precio,fecha
8741,Península,209.83666666666667,2021-09-20
8742,Canarias,209.83666666666667,2021-09-20
8743,Baleares,209.83666666666667,2021-09-20
8744,Ceuta,209.82875,2021-09-20
8745,Melilla,209.82875,2021-09-20
8741,Península,201.23791666666668,2021-09-21
8742,Canarias,201.23791666666668,2021-09-21
8743,Baleares,201.23791666666668,2021-09-21
8744,Ceuta,201.23625,2021-09-21
8745,Melilla,201.23625,2021-09-21
8741,Península,227.80791666666667,2021-09-22
8742,Canarias,227.80791666666667,2021-09-22
8743,Baleares,227.80791666666667,2021-09-22
8744,Ceuta,227.82458333333332,2021-09-22
8745,Melilla,227.82458333333332,2021-09-22
8741,Península,216.33666666666667,2021-09-23
8742,Canarias,216.33666666666667,2021-09-23
8743,Baleares,216.33666666666667,2021-09-23
8744,Ceuta,216.34708333333333,2021-09-23
8745,Melilla,216.34708333333333,2021-09-23
8741,Península,224.95791666666668,2021-09-24
8742,Canarias,224.95791666666668,2021-09-24
8743,Baleares,224.95791666666668,2021-09-24
8744,Ceuta,224.96041666666667,2021-09-24
8745,Melilla,224.96041666666667,2021-09-24
8741,Península,201.80458333333334,2021-09-25
8742,Canarias,201.80458333333334,2021-09-25
8743,Baleares,201.80458333333334,2021-09-25
8744,Ceuta,201.80458333333334,2021-09-25
8745,Melilla,201.80458333333334,2021-09-25
8741,Península,197.70583333333335,2021-09-26
8742,Canarias,197.70583333333335,2021-09-26
8743,Baleares,197.70583333333335,2021-09-26
8744,Ceuta,197.70583333333335,2021-09-26
8745,Melilla,197.70583333333335,2021-09-26
8741,Península,227.43666666666667,2021-09-27
8742,Canarias,227.43666666666667,2021-09-27
8743,Baleares,227.43666666666667,2021-09-27
8744,Ceuta,227.43083333333334,2021-09-27
8745,Melilla,227.43083333333334,2021-09-27
8741,Península,235.62875,2021-09-28
8742,Canarias,235.62875,2021-09-28
8743,Baleares,235.62875,2021-09-28
8744,Ceuta,235.62833333333333,2021-09-28
8745,Melilla,235.62833333333333,2021-09-28
8741,Península,245.70625,2021-09-29
8742,Canarias,245.70625,2021-09-29
8743,Baleares,245.70625,2021-09-29
8744,Ceuta,245.72458333333333,2021-09-29
8745,Melilla,245.72458333333333,2021-09-29
8741,Península,246.1525,2021-09-30
8742,Canarias,246.1525,2021-09-30
8743,Baleares,246.1525,2021-09-30
8744,Ceuta,246.16416666666666,2021-09-30
8745,Melilla,246.16416666666666,2021-09-30
8741,Península,280.18083333333334,2021-10-01
8742,Canarias,280.18083333333334,2021-10-01
8743,Baleares,280.18083333333334,2021-10-01
8744,Ceuta,280.21166666666664,2021-10-01
8745,Melilla,280.21166666666664,2021-10-01
8741,Península,218.40125,2021-10-02
8742,Canarias,218.40125,2021-10-02
8743,Baleares,218.40125,2021-10-02
8744,Ceuta,218.40125,2021-10-02
8745,Melilla,218.40125,2021-10-02
8741,Península,151.85375,2021-10-03
8742,Canarias,151.85375,2021-10-03
8743,Baleares,151.85375,2021-10-03
8744,Ceuta,151.85375,2021-10-03
8745,Melilla,151.85375,2021-10-03
8741,Península,249.74458333333334,2021-10-04
8742,Canarias,249.74458333333334,2021-10-04
8743,Baleares,249.74458333333334,2021-10-04
8744,Ceuta,249.75208333333333,2021-10-04
8745,Melilla,249.75208333333333,2021-10-04
8741,Península,269.26208333333335,2021-10-05
8742,Canarias,269.26208333333335,2021-10-05
8743,Baleares,269.26208333333335,2021-10-05
8744,Ceuta,269.2875,2021-10-05
8745,Melilla,269.2875,2021-10-05
8741,Península,297.51416666666665,2021-10-06
8742,Canarias,297.51416666666665,2021-10-06
8743,Baleares,297.51416666666665,2021-10-06
8744,Ceuta,297.5325,2021-10-06
8745,Melilla,297.5325,2021-10-06
8741,Península,367.83916666666664,2021-10-07
8742,Canarias,367.83916666666664,2021-10-07
8743,Baleares,367.83916666666664,2021-10-07
8744,Ceuta,367.87833333333333,2021-10-07
8745,Melilla,367.87833333333333,2021-10-07
8741,Península,296.8183333333333,2021-10-08
8742,Canarias,296.8183333333333,2021-10-08
8743,Baleares,296.8183333333333,2021-10-08
8744,Ceuta,296.84541666666667,2021-10-08
8745,Melilla,296.84541666666667,2021-10-08
8741,Península,275.92375,2021-10-09
8742,Canarias,275.92375,2021-10-09
8743,Baleares,275.92375,2021-10-09
8744,Ceuta,275.92375,2021-10-09
8745,Melilla,275.92375,2021-10-09
8741,Península,226.18166666666667,2021-10-10
8742,Canarias,226.18166666666667,2021-10-10
8743,Baleares,226.18166666666667,2021-10-10
8744,Ceuta,226.18166666666667,2021-10-10
8745,Melilla,226.18166666666667,2021-10-10
8741,Península,248.43041666666667,2021-10-11
8742,Canarias,248.43041666666667,2021-10-11
8743,Baleares,248.43041666666667,2021-10-11
8744,Ceuta,248.43333333333334,2021-10-11
8745,Melilla,248.43333333333334,2021-10-11
8741,Península,232.06791666666666,2021-10-12
8742,Canarias,232.06791666666666,2021-10-12
8743,Baleares,232.06791666666666,2021-10-12
8744,Ceuta,232.06791666666666,2021-10-12
8745,Melilla,232.06791666666666,2021-10-12
8741,Península,251.04208333333332,2021-10-13
8742,Canarias,251.04208333333332,2021-10-13
8743,Baleares,251.04208333333332,2021-10-13
8744,Ceuta,251.06083333333333,2021-10-13
8745,Melilla,251.06083333333333,2021-10-13
8741,Península,281.35625,2021-10-14
8742,Canarias,281.35625,2021-10-14
8743,Baleares,281.35625,2021-10-14
8744,Ceuta,281.3858333333333,2021-10-14
8745,Melilla,281.3858333333333,2021-10-14
8741,Península,298.49333333333334,2021-10-15
8742,Canarias,298.49333333333334,2021-10-15
8743,Baleares,298.49333333333334,2021-10-15
8744,Ceuta,298.5225,2021-10-15
8745,Melilla,298.5225,2021-10-15
8741,Península,277.9483333333333,2021-10-16
8742,Canarias,277.9483333333333,2021-10-16
8743,Baleares,277.9483333333333,2021-10-16
8744,Ceuta,277.9483333333333,2021-10-16
8745,Melilla,277.9483333333333,2021-10-16
8741,Península,261.08458333333334,2021-10-17
8742,Canarias,261.08458333333334,2021-10-17
8743,Baleares,261.08458333333334,2021-10-17
8744,Ceuta,261.08458333333334,2021-10-17
8745,Melilla,261.08458333333334,2021-10-17
8741,Península,295.1166666666667,2021-10-18
8742,Canarias,295.1166666666667,2021-10-18
8743,Baleares,295.1166666666667,2021-10-18
8744,Ceuta,295.12583333333333,2021-10-18
8745,Melilla,295.12583333333333,2021-10-18
8741,Península,272.9608333333333,2021-10-19
8742,Canarias,272.9608333333333,2021-10-19
8743,Baleares,272.9608333333333,2021-10-19
8744,Ceuta,272.97791666666666,2021-10-19
8745,Melilla,272.97791666666666,2021-10-19
8741,Península,266.11541666666665,2021-10-20
8742,Canarias,266.11541666666665,2021-10-20
8743,Baleares,266.11541666666665,2021-10-20
8744,Ceuta,266.1358333333333,2021-10-20
8745,Melilla,266.1358333333333,2021-10-20
8741,Península,272.1879166666667,2021-10-21
8742,Canarias,272.1879166666667,2021-10-21
8743,Baleares,272.1879166666667,2021-10-21
8744,Ceuta,272.2129166666667,2021-10-21
8745,Melilla,272.2129166666667,2021-10-21
8741,Península,267.92083333333335,2021-10-22
8742,Canarias,267.92083333333335,2021-10-22
8743,Baleares,267.92083333333335,2021-10-22
8744,Ceuta,267.94625,2021-10-22
8745,Melilla,267.94625,2021-10-22
8741,Península,258.9075,2021-10-23
8742,Canarias,258.9075,2021-10-23
8743,Baleares,258.9075,2021-10-23
8744,Ceuta,258.9075,2021-10-23
8745,Melilla,258.9075,2021-10-23
8741,Península,264.9795833333333,2021-10-24
8742,Canarias,264.9795833333333,2021-10-24
8743,Baleares,264.9795833333333,2021-10-24
8744,Ceuta,264.9795833333333,2021-10-24
8745,Melilla,264.9795833333333,2021-10-24
8741,Península,291.25083333333333,2021-10-25
8742,Canarias,291.25083333333333,2021-10-25
8743,Baleares,291.25083333333333,2021-10-25
8744,Ceuta,291.25625,2021-10-25
8745,Melilla,291.25625,2021-10-25
8741,Península,281.00625,2021-10-26
8742,Canarias,281.00625,2021-10-26
8743,Baleares,281.00625,2021-10-26
8744,Ceuta,281.0204166666667,2021-10-26
8745,Melilla,281.0204166666667,2021-10-26
8741,Península,291.58458333333334,2021-10-27
8742,Canarias,291.58458333333334,2021-10-27
8743,Baleares,291.58458333333334,2021-10-27
8744,Ceuta,291.5991666666667,2021-10-27
8745,Melilla,291.5991666666667,2021-10-27
8741,Península,266.48125,2021-10-28
8742,Canarias,266.48125,2021-10-28
8743,Baleares,266.48125,2021-10-28
8744,Ceuta,266.49916666666667,2021-10-28
8745,Melilla,266.49916666666667,2021-10-28
8741,Península,232.56875,2021-10-29
8742,Canarias,232.56875,2021-10-29
8743,Baleares,232.56875,2021-10-29
8744,Ceuta,232.58541666666667,2021-10-29
8745,Melilla,232.58541666666667,2021-10-29
8741,Península,157.7575,2021-10-30
8742,Canarias,157.7575,2021-10-30
8743,Baleares,157.7575,2021-10-30
8744,Ceuta,157.7575,2021-10-30
8745,Melilla,157.7575,2021-10-30
8741,Península,110.3396,2021-10-31
8742,Canarias,110.3396,2021-10-31
8743,Baleares,110.3396,2021-10-31
8744,Ceuta,110.3396,2021-10-31
8745,Melilla,110.3396,2021-10-31
8741,Península,125.99583333333334,2021-11-01
8742,Canarias,125.99583333333334,2021-11-01
8743,Baleares,125.99583333333334,2021-11-01
8744,Ceuta,125.99583333333334,2021-11-01
8745,Melilla,125.99583333333334,2021-11-01
8741,Península,200.66416666666666,2021-11-02
8742,Canarias,200.66416666666666,2021-11-02
8743,Baleares,200.66416666666666,2021-11-02
8744,Ceuta,200.66583333333332,2021-11-02
8745,Melilla,200.66583333333332,2021-11-02
8741,Península,209.67458333333335,2021-11-03
8742,Canarias,209.67458333333335,2021-11-03
8743,Baleares,209.67458333333335,2021-11-03
8744,Ceuta,209.67375,2021-11-03
8745,Melilla,209.67375,2021-11-03
8741,Península,229.22541666666666,2021-11-04
8742,Canarias,229.22541666666666,2021-11-04
8743,Baleares,229.22541666666666,2021-11-04
8744,Ceuta,229.22666666666666,2021-11-04
8745,Melilla,229.22666666666666,2021-11-04
8741,Península,230.08708333333334,2021-11-05
8742,Canarias,230.08708333333334,2021-11-05
8743,Baleares,230.08708333333334,2021-11-05
8744,Ceuta,230.09083333333334,2021-11-05
8745,Melilla,230.09083333333334,2021-11-05
8741,Península,200.08541666666667,2021-11-06
8742,Canarias,200.08541666666667,2021-11-06
8743,Baleares,200.08541666666667,2021-11-06
8744,Ceuta,200.08541666666667,2021-11-06
8745,Melilla,200.08541666666667,2021-11-06
8741,Península,175.63666666666666,2021-11-07
8742,Canarias,175.63666666666666,2021-11-07
8743,Baleares,175.63666666666666,2021-11-07
8744,Ceuta,175.63666666666666,2021-11-07
8745,Melilla,175.63666666666666,2021-11-07
8741,Península,226.41958333333332,2021-11-08
8742,Canarias,226.41958333333332,2021-11-08
8743,Baleares,226.41958333333332,2021-11-08
8744,Ceuta,226.41,2021-11-08
8745,Melilla,226.41,2021-11-08
8741,Península,237.38708333333332,2021-11-09
8742,Canarias,237.38708333333332,2021-11-09
8743,Baleares,237.38708333333332,2021-11-09
8744,Ceuta,237.39458333333334,2021-11-09
8745,Melilla,237.39458333333334,2021-11-09
8741,Península,261.28375,2021-11-10
8742,Canarias,261.28375,2021-11-10
8743,Baleares,261.28375,2021-11-10
8744,Ceuta,261.29041666666666,2021-11-10
8745,Melilla,261.29041666666666,2021-11-10
8741,Península,241.86041666666668,2021-11-11
8742,Canarias,241.86041666666668,2021-11-11
8743,Baleares,241.86041666666668,2021-11-11
8744,Ceuta,241.85958333333335,2021-11-11
8745,Melilla,241.85958333333335,2021-11-11
8741,Península,244.79083333333332,2021-11-12
8742,Canarias,244.79083333333332,2021-11-12
8743,Baleares,244.79083333333332,2021-11-12
8744,Ceuta,244.79125,2021-11-12
8745,Melilla,244.79125,2021-11-12
8741,Península,224.77083333333334,2021-11-13
8742,Canarias,224.77083333333334,2021-11-13
8743,Baleares,224.77083333333334,2021-11-13
8744,Ceuta,224.77083333333334,2021-11-13
8745,Melilla,224.77083333333334,2021-11-13
8741,Península,219.1175,2021-11-14
8742,Canarias,219.1175,2021-11-14
8743,Baleares,219.1175,2021-11-14
8744,Ceuta,219.1175,2021-11-14
8745,Melilla,219.1175,2021-11-14
8741,Península,240.43291666666667,2021-11-15
8742,Canarias,240.43291666666667,2021-11-15
8743,Baleares,240.43291666666667,2021-11-15
8744,Ceuta,240.41958333333332,2021-11-15
8745,Melilla,240.41958333333332,2021-11-15
8741,Península,254.065,2021-11-16
8742,Canarias,254.065,2021-11-16
8743,Baleares,254.065,2021-11-16
8744,Ceuta,254.06583333333333,2021-11-16
8745,Melilla,254.06583333333333,2021-11-16
8741,Península,259.3804166666667,2021-11-17
8742,Canarias,259.3804166666667,2021-11-17
8743,Baleares,259.3804166666667,2021-11-17
8744,Ceuta,259.3829166666667,2021-11-17
8745,Melilla,259.3829166666667,2021-11-17
8741,Península,296.66333333333336,2021-11-18
8742,Canarias,296.66333333333336,2021-11-18
8743,Baleares,296.66333333333336,2021-11-18
8744,Ceuta,296.67041666666665,2021-11-18
8745,Melilla,296.67041666666665,2021-11-18
8741,Península,297.39125,2021-11-19
8742,Canarias,297.39125,2021-11-19
8743,Baleares,297.39125,2021-11-19
8744,Ceuta,297.39625,2021-11-19
8745,Melilla,297.39625,2021-11-19
8741,Península,272.26208333333335,2021-11-20
8742,Canarias,272.26208333333335,2021-11-20
8743,Baleares,272.26208333333335,2021-11-20
8744,Ceuta,272.26208333333335,2021-11-20
8745,Melilla,272.26208333333335,2021-11-20
8741,Península,284.61083333333335,2021-11-21
8742,Canarias,284.61083333333335,2021-11-21
8743,Baleares,284.61083333333335,2021-11-21
8744,Ceuta,284.61083333333335,2021-11-21
8745,Melilla,284.61083333333335,2021-11-21
8741,Península,304.68125,2021-11-22
8742,Canarias,304.68125,2021-11-22
8743,Baleares,304.68125,2021-11-22
8744,Ceuta,304.66625,2021-11-22
8745,Melilla,304.66625,2021-11-22
8741,Península,291.26208333333335,2021-11-23
8742,Canarias,291.26208333333335,2021-11-23
8743,Baleares,291.26208333333335,2021-11-23
8744,Ceuta,291.27,2021-11-23
8745,Melilla,291.27,2021-11-23
8741,Península,291.565,2021-11-24
8742,Canarias,291.565,2021-11-24
8743,Baleares,291.565,2021-11-24
8744,Ceuta,291.5683333333333,2021-11-24
8745,Melilla,291.5683333333333,2021-11-24
8741,Península,296.10291666666666,2021-11-25
8742,Canarias,296.10291666666666,2021-11-25
8743,Baleares,296.10291666666666,2021-11-25
8744,Ceuta,296.1075,2021-11-25
8745,Melilla,296.1075,2021-11-25
8741,Península,295.09458333333333,2021-11-26
8742,Canarias,295.09458333333333,2021-11-26
8743,Baleares,295.09458333333333,2021-11-26
8744,Ceuta,295.09708333333333,2021-11-26
8745,Melilla,295.09708333333333,2021-11-26
8741,Península,254.70125,2021-11-27
8742,Canarias,254.70125,2021-11-27
8743,Baleares,254.70125,2021-11-27
8744,Ceuta,254.70125,2021-11-27
8745,Melilla,254.70125,2021-11-27
8741,Península,253.74583333333334,2021-11-28
8742,Canarias,253.74583333333334,2021-11-28
8743,Baleares,253.74583333333334,2021-11-28
8744,Ceuta,253.74583333333334,2021-11-28
8745,Melilla,253.74583333333334,2021-11-28
8741,Península,279.9820833333333,2021-11-29
8742,Canarias,279.9820833333333,2021-11-29
8743,Baleares,279.9820833333333,2021-11-29
8744,Ceuta,279.97208333333333,2021-11-29
8745,Melilla,279.97208333333333,2021-11-29
8741,Península,349.12875,2021-11-30
8742,Canarias,349.12875,2021-11-30
8743,Baleares,349.12875,2021-11-30
8744,Ceuta,349.13416666666666,2021-11-30
8745,Melilla,349.13416666666666,2021-11-30
8741,Península,323.11541666666665,2021-12-01
8742,Canarias,323.11541666666665,2021-12-01
8743,Baleares,323.11541666666665,2021-12-01
8744,Ceuta,323.11875,2021-12-01
8745,Melilla,323.11875,2021-12-01
8741,Península,293.4608333333333,2021-12-02
8742,Canarias,293.4608333333333,2021-12-02
8743,Baleares,293.4608333333333,2021-12-02
8744,Ceuta,293.4529166666667,2021-12-02
8745,Melilla,293.4529166666667,2021-12-02
8741,Península,298.26,2021-12-03
8742,Canarias,298.26,2021-12-03
8743,Baleares,298.26,2021-12-03
8744,Ceuta,298.2583333333333,2021-12-03
8745,Melilla,298.2583333333333,2021-12-03
8741,Península,278.0733333333333,2021-12-04
8742,Canarias,278.0733333333333,2021-12-04
8743,Baleares,278.0733333333333,2021-12-04
8744,Ceuta,278.0733333333333,2021-12-04
8745,Melilla,278.0733333333333,2021-12-04
8741,Península,139.1425,2021-12-05
8742,Canarias,139.1425,2021-12-05
8743,Baleares,139.1425,2021-12-05
8744,Ceuta,139.1425,2021-12-05
8745,Melilla,139.1425,2021-12-05
8741,Península,264.665,2021-12-06
8742,Canarias,264.665,2021-12-06
8743,Baleares,264.665,2021-12-06
8744,Ceuta,264.665,2021-12-06
8745,Melilla,264.665,2021-12-06
8741,Península,280.94166666666666,2021-12-07
8742,Canarias,280.94166666666666,2021-12-07
8743,Baleares,280.94166666666666,2021-12-07
8744,Ceuta,280.9429166666667,2021-12-07
8745,Melilla,280.9429166666667,2021-12-07
8741,Península,146.95458333333335,2021-12-08
8742,Canarias,146.95458333333335,2021-12-08
8743,Baleares,146.95458333333335,2021-12-08
8744,Ceuta,146.95458333333335,2021-12-08
8745,Melilla,146.95458333333335,2021-12-08
8741,Península,289.88666666666666,2021-12-09
8742,Canarias,289.88666666666666,2021-12-09
8743,Baleares,289.88666666666666,2021-12-09
8744,Ceuta,289.87708333333336,2021-12-09
8745,Melilla,289.87708333333336,2021-12-09
8741,Península,279.63458333333335,2021-12-10
8742,Canarias,279.63458333333335,2021-12-10
8743,Baleares,279.63458333333335,2021-12-10
8744,Ceuta,279.63708333333335,2021-12-10
8745,Melilla,279.63708333333335,2021-12-10
8741,Península,301.79125,2021-12-11
8742,Canarias,301.79125,2021-12-11
8743,Baleares,301.79125,2021-12-11
8744,Ceuta,301.79125,2021-12-11
8745,Melilla,301.79125,2021-12-11
8741,Península,326.94125,2021-12-12
8742,Canarias,326.94125,2021-12-12
8743,Baleares,326.94125,2021-12-12
8744,Ceuta,326.94125,2021-12-12
8745,Melilla,326.94125,2021-12-12
8741,Península,351.2575,2021-12-13
8742,Canarias,351.2575,2021-12-13
8743,Baleares,351.2575,2021-12-13
8744,Ceuta,351.2654166666667,2021-12-13
8745,Melilla,351.2654166666667,2021-12-13
8741,Península,370.90833333333336,2021-12-14
8742,Canarias,370.90833333333336,2021-12-14
8743,Baleares,370.90833333333336,2021-12-14
8744,Ceuta,370.9170833333333,2021-12-14
8745,Melilla,370.9170833333333,2021-12-14
8741,Península,376.75958333333335,2021-12-15
8742,Canarias,376.75958333333335,2021-12-15
8743,Baleares,376.75958333333335,2021-12-15
8744,Ceuta,376.7679166666667,2021-12-15
8745,Melilla,376.7679166666667,2021-12-15
8741,Península,391.44666666666666,2021-12-16
8742,Canarias,391.44666666666666,2021-12-16
8743,Baleares,391.44666666666666,2021-12-16
8744,Ceuta,391.4379166666667,2021-12-16
8745,Melilla,391.4379166666667,2021-12-16
8741,Península,398.42041666666665,2021-12-17
8742,Canarias,398.42041666666665,2021-12-17
8743,Baleares,398.42041666666665,2021-12-17
8744,Ceuta,398.4275,2021-12-17
8745,Melilla,398.4275,2021-12-17
8741,Península,381.89458333333334,2021-12-18
8742,Canarias,381.89458333333334,2021-12-18
8743,Baleares,381.89458333333334,2021-12-18
8744,Ceuta,381.89458333333334,2021-12-18
8745,Melilla,381.89458333333334,2021-12-18
8741,Península,402.5316666666667,2021-12-19
8742,Canarias,402.5316666666667,2021-12-19
8743,Baleares,402.5316666666667,2021-12-19
8744,Ceuta,402.5316666666667,2021-12-19
8745,Melilla,402.5316666666667,2021-12-19
8741,Península,438.49,2021-12-20
8742,Canarias,438.49,2021-12-20
8743,Baleares,438.49,2021-12-20
8744,Ceuta,438.50333333333333,2021-12-20
8745,Melilla,438.50333333333333,2021-12-20
8741,Península,418.99833333333333,2021-12-21
8742,Canarias,418.99833333333333,2021-12-21
8743,Baleares,418.99833333333333,2021-12-21
8744,Ceuta,419.00916666666666,2021-12-21
8745,Melilla,419.00916666666666,2021-12-21
8741,Península,460.21708333333333,2021-12-22
8742,Canarias,460.21708333333333,2021-12-22
8743,Baleares,460.21708333333333,2021-12-22
8744,Ceuta,460.225,2021-12-22
8745,Melilla,460.225,2021-12-22
8741,Península,491.9525,2021-12-23
8742,Canarias,491.9525,2021-12-23
8743,Baleares,491.9525,2021-12-23
8744,Ceuta,491.9504166666667,2021-12-23
8745,Melilla,491.9504166666667,2021-12-23
8741,Península,402.4725,2021-12-24
8742,Canarias,402.4725,2021-12-24
8743,Baleares,402.4725,2021-12-24
8744,Ceuta,402.4683333333333,2021-12-24
8745,Melilla,402.4683333333333,2021-12-24
8741,Península,294.51708333333335,2021-12-25
8742,Canarias,294.51708333333335,2021-12-25
8743,Baleares,294.51708333333335,2021-12-25
8744,Ceuta,294.51708333333335,2021-12-25
8745,Melilla,294.51708333333335,2021-12-25
8741,Península,246.94916666666666,2021-12-26
8742,Canarias,246.94916666666666,2021-12-26
8743,Baleares,246.94916666666666,2021-12-26
8744,Ceuta,246.94916666666666,2021-12-26
8745,Melilla,246.94916666666666,2021-12-26
8741,Península,152.59541666666667,2021-12-27
8742,Canarias,152.59541666666667,2021-12-27
8743,Baleares,152.59541666666667,2021-12-27
8744,Ceuta,152.57666666666665,2021-12-27
8745,Melilla,152.57666666666665,2021-12-27
8741,Península,155.14958333333334,2021-12-28
8742,Canarias,155.14958333333334,2021-12-28
8743,Baleares,155.14958333333334,2021-12-28
8744,Ceuta,155.14916666666667,2021-12-28
8745,Melilla,155.14916666666667,2021-12-28
8741,Península,247.7475,2021-12-29
8742,Canarias,247.7475,2021-12-29
8743,Baleares,247.7475,2021-12-29
8744,Ceuta,247.75708333333333,2021-12-29
8745,Melilla,247.75708333333333,2021-12-29
8741,Península,272.94416666666666,2021-12-30
8742,Canarias,272.94416666666666,2021-12-30
8743,Baleares,272.94416666666666,2021-12-30
8744,Ceuta,272.93666666666667,2021-12-30
8745,Melilla,272.93666666666667,2021-12-30
8741,Península,202.92708333333334,2021-12-31
8742,Canarias,202.92708333333334,2021-12-31
8743,Baleares,202.92708333333334,2021-12-31
8744,Ceuta,202.92625,2021-12-31
8745,Melilla,202.92625,2021-12-31
8741,Península,178.27291666666667,2022-01-01
8742,Canarias,178.27291666666667,2022-01-01
8743,Baleares,178.27291666666667,2022-01-01
8744,Ceuta,178.27291666666667,2022-01-01
8745,Melilla,178.27291666666667,2022-01-01
8741,Península,187.08333333333334,2022-01-02
8742,Canarias,187.08333333333334,2022-01-02
8743,Baleares,187.08333333333334,2022-01-02
8744,Ceuta,187.08333333333334,2022-01-02
8745,Melilla,187.08333333333334,2022-01-02
8741,Península,236.62625,2022-01-03
8742,Canarias,236.62625,2022-01-03
8743,Baleares,236.62625,2022-01-03
8744,Ceuta,236.62166666666667,2022-01-03
8745,Melilla,236.62166666666667,2022-01-03
8741,Península,239.99208333333334,2022-01-04
8742,Canarias,239.99208333333334,2022-01-04
8743,Baleares,239.99208333333334,2022-01-04
8744,Ceuta,239.99375,2022-01-04
8745,Melilla,239.99375,2022-01-04
